Time,Value
"2,840000","7,799322E+2"
"2,850000","8,295863E+2"
"2,860000","8,544134E+2"
"2,870000","8,544134E+2"
"2,880000","8,544134E+2"
"2,890000","8,544134E+2"
"2,900000","8,047593E+2"
"2,910000","8,295863E+2"
"2,920000","8,792404E+2"
"2,930000","9,040674E+2"
"2,940000","8,544134E+2"
"2,950000","9,040674E+2"
"2,960000","7,799322E+2"
"2,970000","7,551052E+2"
"2,980000","8,792404E+2"
"2,990000","7,302782E+2"
"3,000000","7,799322E+2"
